theta
-0.03165982917936175
-0.03165982917936175
-0.04348221561795624
-0.04348221561795624
-0.022787041285549977
-0.022787041285549977
-0.016877847891406908
-0.016877847891406908
-0.040537742719666925
-0.040537742719666925
-0.034606284332095776
-0.034606284332095776
-0.03165982917936175
-0.03165982917936175
-0.025735010001647973
-0.025735010001647973
-0.03757436128988434
-0.03757436128988434
-0.03167194945812057
-0.03167194945812057
-0.040521567856236056
-0.040521567856236056
-0.03460426364817805
-0.03460426364817805
-0.0434781708352534
-0.0434781708352534
0.07863732995202294
0.07863732995202294
-0.019824549188826396
-0.019824549188826396
-0.019824549188826396
-0.019824549188826396
-0.031651748997780164
-0.031651748997780164
-0.022787041285549977
-0.022787041285549977
-0.031651748997780164
-0.031651748997780164
-0.02573904732389832
-0.02573904732389832
-0.02573904732389832
-0.02573904732389832
-0.03756223355816437
-0.03756223355816437
-0.013928830739289152
-0.013928830739289152
-0.05235533815558516
-0.05235533815558516
-0.013916737882826756
-0.013916737882826756
-0.03756223355816437
-0.03756223355816437
-0.02573904732389832
-0.02573904732389832
-0.034612346384985525
-0.034612346384985525
-0.034622449810247674
-0.034622449810247674
-0.04643805711091682
-0.04643805711091682
-0.022778969617070988
-0.022778969617070988
-0.028698678085057872
-0.028698678085057872
-0.022778969617070988
-0.022778969617070988
-0.03460426364817805
-0.03460426364817805
-0.08798009923510956
-0.08798009923510956
-0.03757436128988434
-0.03757436128988434
-0.049407247153178006
-0.049407247153178006
-0.03756627613474416
-0.03756627613474416
-0.034612346384985525
-0.034612346384985525
-0.022778969617070988
-0.022778969617070988
-0.055316676365615186
-0.055316676365615186
-0.034612346384985525
-0.034612346384985525
0.10189210192792673
0.10189210192792673
-0.03757436128988434
-0.03757436128988434
-0.03757436128988434
-0.03757436128988434
-0.04643805711091682
-0.04643805711091682
-0.031651748997780164
-0.031651748997780164
-0.028692619972887773
-0.028692619972887773
-0.019836652019513325
-0.019836652019513325
-0.18039705018889085
-0.18039705018889085
-0.034612346384985525
-0.034612346384985525
-0.025759233950801038
-0.025759233950801038
-0.02573904732389832
-0.02573904732389832
-0.031651748997780164
-0.031651748997780164
-0.028690600602638977
-0.028690600602638977
-0.03756627613474416
-0.03756627613474416
-0.022780987533763116
-0.022780987533763116
-0.03165982917936175
-0.03165982917936175
-0.025747121971528703
-0.025747121971528703
-0.031651748997780164
-0.031651748997780164
-0.05237152841192354
-0.05237152841192354
-0.040521567856236056
-0.040521567856236056
-0.034622449810247674
-0.034622449810247674
-0.031651748997780164
-0.031651748997780164
0.1462646627223724
0.1462646627223724
-0.040521567856236056
-0.040521567856236056
-0.016869782594566538
-0.016869782594566538
-0.06423922175181926
-0.06423922175181926
-0.028698678085057872
-0.028698678085057872
-0.022780987533763116
-0.022780987533763116
-0.040521567856236056
-0.040521567856236056
-0.03756223355816437
-0.03756223355816437
-0.03758648902753892
-0.03758648902753892
-0.02573904732389832
-0.02573904732389832
-0.058303364704082386
-0.058303364704082386
-0.025735010001647973
-0.025735010001647973
-0.02573904732389832
-0.02573904732389832
-0.040521567856236056
-0.040521567856236056
-0.11747648029015433
-0.11747648029015433
-0.028692619972887773
-0.028692619972887773
-0.043502439538462855
-0.043502439538462855
-0.04348221561795624
-0.04348221561795624
-0.0434781708352534
-0.0434781708352534
-0.025747121971528703
-0.025747121971528703
-0.02573904732389832
-0.02573904732389832
-0.019824549188826396
-0.019824549188826396
-0.031651748997780164
-0.031651748997780164
-0.02573904732389832
-0.02573904732389832
-0.025735010001647973
-0.025735010001647973
-0.055316676365615186
-0.055316676365615186
-0.022780987533763116
-0.022780987533763116
-0.019836652019513325
-0.019836652019513325
-0.034606284332095776
-0.034606284332095776
-0.040537742719666925
-0.040537742719666925
-0.031651748997780164
-0.031651748997780164
-0.022787041285549977
-0.022787041285549977
-0.028698678085057872
