theta
0.09440443686964292
0.09440443686964292
0.24721443309056568
0.24721443309056568
0.08571995909858564
0.08571995909858564
0.07701265019297454
0.07701265019297454
0.08860974178672859
0.08860974178672859
0.10018102194649076
0.10018102194649076
0.08571602576811022
0.08571602576811022
0.07916953137621169
0.07916953137621169
0.09150786164957535
0.09150786164957535
0.07408385453803194
0.07408385453803194
0.08571602576811022
0.08571602576811022
0.10594504637719844
0.10594504637719844
0.08282087401202698
0.08282087401202698
0.07991842333613515
0.07991842333613515
0.08861760046878803
0.08861760046878803
0.09728962661612539
0.09728962661612539
0.07701265019297454
0.07701265019297454
0.05357465798562738
0.05357465798562738
0.09439659451281351
0.09439659451281351
0.08571995909858564
0.08571995909858564
-0.06791741058956972
-0.06791741058956972
0.07696531062859532
0.07696531062859532
0.08281890538233605
0.08281890538233605
0.08861760046878803
0.08861760046878803
0.07991842333613515
0.07991842333613515
0.08861563579998054
0.08861563579998054
0.08281890538233605
0.08281890538233605
0.09729354362198078
0.09729354362198078
0.09151178693750067
0.09151178693750067
0.06537304487324268
0.06537304487324268
0.07991448220551439
0.07991448220551439
0.08281890538233605
0.08281890538233605
0.09729354362198078
0.09729354362198078
0.07119921534945838
0.07119921534945838
0.07991448220551439
0.07991448220551439
0.09440247628220268
0.09440247628220268
0.08281890538233605
0.08281890538233605
0.09729354362198078
0.09729354362198078
0.0740957006443064
0.0740957006443064
0.08861563579998054
0.08861563579998054
0.07991842333613515
0.07991842333613515
0.05953449367424251
0.05953449367424251
0.07116759627844868
0.07116759627844868
0.09151178693750067
0.09151178693750067
0.2064706001642057
0.2064706001642057
0.09729354362198078
0.09729354362198078
0.08571602576811022
0.08571602576811022
0.09151178693750067
0.09151178693750067
0.07991842333613515
0.07991842333613515
0.09151178693750067
0.09151178693750067
0.08860974178672859
0.08860974178672859
0.04183657451144059
0.04183657451144059
0.09151178693750067
0.09151178693750067
0.07119131060600942
0.07119131060600942
0.09440247628220268
0.09440247628220268
0.07991842333613515
0.07991842333613515
0.08571995909858564
0.08571995909858564
0.07991448220551439
0.07991448220551439
0.24922948842750597
0.24922948842750597
0.07119131060600942
0.07119131060600942
0.08281299948668412
0.08281299948668412
0.09440443686964292
0.09440443686964292
0.09440443686964292
0.09440443686964292
0.08282087401202698
0.08282087401202698
0.1788717267958817
0.1788717267958817
0.08281890538233605
0.08281890538233605
0.07118142965391339
0.07118142965391339
0.06828374400681404
0.06828374400681404
0.07410754671336373
0.07410754671336373
0.09729354362198078
0.09729354362198078
0.09440247628220268
0.09440247628220268
0.08861760046878803
0.08861760046878803
0.07701265019297454
0.07701265019297454
0.09151178693750067
0.09151178693750067
0.10017906555944459
0.10017906555944459
0.09151178693750067
0.09151178693750067
0.09440443686964292
0.09440443686964292
0.09151178693750067
0.09151178693750067
0.08571995909858564
0.08571995909858564
0.09440247628220268
0.09440247628220268
0.06827583200983184
0.06827583200983184
0.07701462266163818
0.07701462266163818
0.19540908985477798
0.19540908985477798
0.0740957006443064
0.0740957006443064
0.10591576518915691
0.10591576518915691
0.07408385453803194
0.07408385453803194
0.09440443686964292
0.09440443686964292
0.07698306303643676
0.07698306303643676
0.08861563579998054
0.08861563579998054
0.07119921534945838
0.07119921534945838
0.09150786164957535
0.09150786164957535
0.08571995909858564
0.08571995909858564
0.05952457744390242
0.05952457744390242
0.07701265019297454
0.07701265019297454
0.12031273509848364
0.12031273509848364
0.030104826554538208
0.030104826554538208
0.08281299948668412
0.08281299948668412
0.09150001105982297
0.09150001105982297
0.08281299948668412
0.08281299948668412
0.05659877795184259
0.05659877795184259
0.07410754671336373
0.07410754671336373
0.09150786164957535
0.09150786164957535
0.08571602576811022
0.08571602576811022
0.09729354362198078
0.09729354362198078
0.10592942977881888
0.10592942977881888
0.08861563579998054
0.08861563579998054
0.08281299948668412
0.08281299948668412
0.08281299948668412
0.08281299948668412
0.06243547918836926
0.06243547918836926
0.09729354362198078
0.09729354362198078
0.15703179072359927
0.15703179072359927
0.05954242664183232
0.05954242664183232
0.09151178693750067
0.09151178693750067
